id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
870,8e-06,mtp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,11,6,0,DoS,1
880,9e-06,ax.25,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,10,6,0,DoS,1
886,9e-06,ipip,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,10,6,0,DoS,1
893,5e-06,aes-sp3-d,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,2,2,6,0,0,0,2,6,0,DoS,1
903,5e-06,pri-enc,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,1,1,5,0,0,0,9,5,0,DoS,1
908,3e-06,gmtp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS,1
914,5e-06,ifmp,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS,1
916,0.763668,tcp,http,FIN,10,12,828,8756,27.498861,62,252,7814.914551,84088.89844,2,4,84.852,59.478816,4794.968068,4028.250398,255,1332989040,1287786791,255,0.174317,0.108594,0.065723,83,730,1,3877,1,1,2,1,1,1,0,0,1,1,1,0,DoS,1
917,8e-06,pnni,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,11,3,0,DoS,1
930,1.60079,tcp,http,FIN,10,10,864,1666,11.869139,254,252,3888.080322,7496.298828,2,2,177.865556,162.684,11125.18197,253.452625,255,1949506903,537314298,255,0.282083,0.135955,0.146128,86,167,1,382,2,1,1,1,1,1,0,0,1,1,1,0,DoS,1
946,28.213135,ospf,-,INT,20,0,1280,0,0.673445,254,0,344.803925,0.0,0,0,1484.90175,0.0,1831.332375,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
955,3e-06,sctp,-,INT,2,0,776,0,333333.3215,254,0,1034666624.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,388,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
965,0.278216,tcp,http,FIN,10,8,880,2208,61.103602,62,252,22773.67188,55553.95703,2,2,30.912889,36.865145,1511.277879,52.855172,255,584122640,696689417,255,0.066344,0.019322,0.047022,88,276,1,676,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
968,1.321289,tcp,http,FIN,32,30,6622,9490,46.16704,254,252,38846.91406,55545.76172,13,13,42.622225,45.319723,2005.890902,50.933594,255,3454359009,1860058805,255,0.050325,0.006387,0.043938,207,316,1,98,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
977,1.354252,tcp,ftp,FIN,22,24,1072,1842,33.228676,254,252,6049.095703,10432.32715,7,10,64.488193,58.58613,3427.513497,3835.282497,255,651396820,3089787507,255,0.050497,0.006138,0.044359,49,77,0,0,1,1,2,1,1,2,1,1,0,2,1,0,DoS,1
980,0.240818,tcp,ftp-data,FIN,8,18,364,16744,103.812841,254,252,10597.21484,525342.8125,1,7,34.40257,13.321412,2304.959332,1320.013626,255,2758146903,2901687447,255,0.024292,0.013741,0.010551,46,930,0,0,1,1,2,1,1,2,0,0,0,2,1,0,DoS,1
999,0.212793,tcp,http,FIN,12,20,876,19342,145.681489,62,252,30188.96484,690812.25,2,8,19.344818,10.559684,1095.599703,1282.432844,255,1422182480,15960501,255,0.053361,0.007469,0.045892,73,967,1,9029,2,1,1,2,1,1,0,0,1,2,1,0,DoS,1
1015,0.489758,ospf,-,INT,20,0,1040,0,38.794669,254,0,16138.58203,0.0,0,0,25.776736,0.0,29.430768,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
1017,0.489758,ospf,-,INT,20,0,1040,0,38.794669,254,0,16138.58203,0.0,0,0,25.776736,0.0,29.430768,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
1025,7.312841,ospf,-,INT,40,0,10880,0,5.333085,254,0,11604.79199,0.0,0,0,187.50875,0.0,215.203906,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS,1
1040,1.244202,ospf,-,INT,28,0,3024,0,21.700656,254,0,18749.36719,0.0,0,0,46.081555,0.0,57.727293,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
1041,0.008666,udp,dns,CON,2,2,126,240,346.180462,62,252,58158.31641,110777.75,0,0,0.009,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,63,120,0,0,1,3,1,1,1,1,0,0,0,1,1,0,DoS,1
1062,9e-06,sctp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,2,1,1,2,0,0,0,1,1,0,DoS,1
1070,0.175826,tcp,http,FIN,10,6,1342,268,85.311616,254,252,54963.42969,10191.89453,2,1,18.855,33.435801,1001.652735,60.00477,255,884900945,196199450,255,0.0539,0.008626,0.045274,134,45,1,0,5,1,1,1,1,2,0,0,1,1,2,0,DoS,1
1075,1.137339,tcp,-,FIN,18,18,1010,3330,30.773587,62,252,6710.400391,22121.8125,6,7,66.902294,65.126766,3255.996868,75.450391,255,4107290715,512721026,255,0.069678,0.029355,0.040323,56,185,0,0,2,1,1,1,1,1,0,0,0,2,1,0,DoS,1
1076,0.299316,tcp,http,FIN,10,8,878,1002,56.796164,62,252,21141.53711,23440.11133,2,2,33.257333,35.216145,1673.132996,57.569941,255,2254242429,2445109484,255,0.071506,0.021809,0.049697,88,125,1,78,3,1,1,1,1,2,0,0,1,1,1,0,DoS,1
1085,0.274003,tcp,http,FIN,10,8,822,1348,62.043117,62,252,21605.60352,34452.17578,2,2,30.444778,37.44357,1497.720662,52.55807,255,237706459,779880817,255,0.057745,0.011195,0.04655,82,169,1,263,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
1098,0.280438,tcp,http,FIN,12,20,1084,20934,110.541365,62,252,28355.64258,567341.0625,2,8,25.494364,14.050263,1316.957762,1360.416395,255,26509799,3173378857,255,0.071707,0.012736,0.058971,90,1047,1,9802,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
1110,0.263146,tcp,http,FIN,10,8,860,1832,64.602917,62,252,23530.66211,48733.39844,2,2,29.238444,35.865855,1454.05829,53.21641,255,2059773840,853316243,255,0.055955,0.011448,0.044507,86,229,1,505,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
1117,5e-06,ggp,-,INT,2,0,180,0,200000.0051,254,0,144000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,DoS,1
1122,3e-06,ip,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,DoS,1
1124,3e-06,ip,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,DoS,1
1136,1.007653,st2,-,INT,4,0,360,0,2.977215,254,0,2143.594971,0.0,0,0,335.884344,0.0,474.999437,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS,1
1147,1.244202,ospf,-,INT,28,0,3024,0,21.700656,254,0,18749.36719,0.0,0,0,46.081555,0.0,57.727293,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
1154,1.171427,cbt,-,INT,4,0,360,0,2.560979,254,0,1843.904907,0.0,0,0,390.475656,0.0,552.206063,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1157,1.171427,cbt,-,INT,4,0,360,0,2.560979,254,0,1843.904907,0.0,0,0,390.475656,0.0,552.206063,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1161,8e-06,argus,-,INT,2,0,180,0,125000.0003,254,0,90000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1165,8e-06,argus,-,INT,2,0,180,0,125000.0003,254,0,90000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1168,3e-06,bbn-rcc,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1174,6e-06,egp,-,INT,2,0,180,0,166666.6608,254,0,119999992.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1180,2e-06,emcon,-,INT,2,0,180,0,500000.0013,254,0,360000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1181,10.045118,tcp,http,FIN,102,538,4844,718974,63.612989,62,252,3820.363037,571531.75,2,267,99.456618,18.522583,4799.533966,2181.64772,255,2925491071,1389241425,255,0.207477,0.097582,0.109895,47,1336,1,348448,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
1184,3e-06,igp,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1187,3e-06,igp,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1194,6e-06,nvp,-,INT,2,0,180,0,166666.6608,254,0,119999992.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1204,3e-06,pup,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1209,3e-06,xnet,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1222,2.019947,tcp,http,FIN,10,10,938,1710,9.406187,254,252,3346.622314,6095.209473,2,2,224.422778,240.303625,13494.90827,333.874437,255,2926805301,1223777352,255,0.157285,0.097517,0.059768,94,171,1,402,1,1,2,1,1,3,0,0,1,2,1,0,DoS,1
1225,9e-06,dcn,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,DoS,1
1232,5e-06,hmp,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,DoS,1
1235,5e-06,hmp,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,DoS,1
1248,5e-06,trunk-1,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,5,6,0,DoS,1
1265,7.717545,tcp,smtp,FIN,30,24,3235,2048,6.867469,254,252,3242.481934,2034.843994,8,8,266.083242,341.469219,18179.23486,556.579438,255,3965124171,3855290316,255,0.321863,0.205217,0.116646,108,85,0,0,1,1,1,1,1,1,0,0,0,3,1,0,DoS,1
1285,28.213135,ospf,-,INT,20,0,1280,0,0.673445,254,0,344.803925,0.0,0,0,1484.90175,0.0,1831.332375,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
1289,28.213135,ospf,-,INT,20,0,1280,0,0.673445,254,0,344.803925,0.0,0,0,1484.90175,0.0,1831.332375,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
1290,0.279472,tcp,http,FIN,10,8,802,1216,60.828993,62,252,20667.54492,30457.43555,2,2,31.052444,32.163285,1575.933795,55.804148,255,559644564,3654797301,255,0.076326,0.020606,0.05572,80,152,1,204,1,1,1,1,1,1,0,0,1,1,2,0,DoS,1
1295,0.789636,tcp,smtp,FIN,20,20,3034,1648,49.389844,254,252,29208.39453,15865.53809,7,8,41.55979,40.884367,2011.23269,49.432328,255,1197778614,3955252704,255,0.057273,0.008669,0.048604,152,82,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
1312,0.439108,tcp,http,FIN,10,8,792,924,38.714848,62,252,12989.96973,14738.9707,2,2,48.789778,52.96943,2767.381725,105.289359,255,2883156187,288950535,255,0.12651,0.067544,0.058966,79,116,1,54,1,1,1,1,1,1,0,0,1,2,1,0,DoS,1
1338,0.466699,ospf,-,INT,18,0,2858,0,36.426047,254,0,46282.50781,0.0,0,0,27.452883,0.0,32.106723,0.0,0,0,0,0,0.0,0.0,0.0,159,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
1366,0.456046,tcp,ftp,FIN,14,12,1382,842,54.819033,254,252,22524.04492,13542.49414,4,4,33.865385,40.84509,1807.279886,50.204062,255,24488391,765944534,255,0.05384,0.006744,0.047096,99,70,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
1384,0.921987,ospf,-,INT,20,0,1280,0,20.607666,254,0,10551.125,0.0,0,0,48.525633,0.0,52.253805,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0,DoS,1
1399,9e-06,sctp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,2,1,1,2,0,0,0,1,1,0,DoS,1
1402,9e-06,sctp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,2,1,1,2,0,0,0,1,1,0,DoS,1
1405,9e-06,sctp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,2,1,1,2,0,0,0,1,1,0,DoS,1
1415,0.867884,tcp,smtp,FIN,52,24,44141,1800,86.417081,62,252,399067.1563,15900.74316,23,8,17.017334,37.211695,1259.24266,44.47959,255,607551467,3518224743,255,0.056525,0.008483,0.048042,849,75,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
1426,3e-06,sctp,-,INT,2,0,776,0,333333.3215,254,0,1034666624.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,388,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
1427,3e-06,sctp,-,INT,2,0,776,0,333333.3215,254,0,1034666624.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,388,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
1432,0.211615,tcp,http,FIN,10,6,1000,268,70.883445,254,252,34024.05469,8468.208984,2,1,20.021222,31.2434,1084.763774,42.821852,255,1490656207,3669348195,255,0.080088,0.055379,0.024709,100,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
1435,1.105381,tcp,smtp,FIN,24,20,4529,1718,38.900614,254,252,31417.2207,11818.54883,9,8,48.054523,56.963844,2460.778262,64.716523,255,3954481836,2864337011,255,0.056075,0.023065,0.03301,189,86,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
1437,0.445242,tcp,http,FIN,10,8,1200,354,38.181484,254,252,19405.17773,5570.004883,2,1,48.168222,56.731855,3513.240576,105.014,255,3737867290,3526920800,255,0.095376,0.04811,0.047266,120,44,1,0,5,1,1,1,1,2,0,0,1,1,2,0,DoS,1
1465,0.287192,tcp,http,FIN,10,6,888,268,52.229869,254,252,22284.74414,6239.728516,2,1,29.733667,49.552602,1523.27619,72.518383,255,2383278622,69107497,255,0.103561,0.039422,0.064139,89,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
1468,1.470304,tcp,smtp,FIN,34,22,19789,1844,37.40723,254,252,104506.2813,9581.691406,14,8,44.554667,64.142285,2651.25616,73.68018,255,2299784520,713041849,255,0.190329,0.102956,0.087373,582,84,0,0,1,1,2,1,1,1,0,0,0,1,1,0,DoS,1
1469,0.424927,tcp,http,FIN,16,50,1076,58619,152.967452,62,252,18996.20508,1081541.125,2,23,28.328466,8.503143,1500.19242,1040.753892,255,1362542613,570903111,255,0.051671,0.00752,0.044151,67,1172,1,28026,3,1,1,1,1,2,0,0,1,1,2,0,DoS,1
1478,0.237439,tcp,http,FIN,10,6,1002,268,63.174119,254,252,30390.96289,7547.201172,2,1,25.430778,36.947398,1320.456326,61.15182,255,3561059109,1503925945,255,0.07714,0.052694,0.024446,100,45,1,0,1,1,11,1,1,1,0,0,1,1,1,0,DoS,1
1482,0.533504,tcp,http,FIN,10,8,840,2076,31.864803,62,252,11336.37207,27246.28125,2,2,59.278222,67.34157,3461.812307,110.501234,255,4271046172,132218439,255,0.103408,0.061517,0.041891,84,260,1,622,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
1495,0.267816,tcp,http,FIN,10,8,882,1450,63.476415,254,252,23717.77539,37906.62109,2,2,29.757333,35.715715,1664.535592,66.748008,255,2383925168,3068969758,255,0.059998,0.012951,0.047047,88,181,1,296,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
1500,3e-06,sctp,-,INT,2,0,78,0,333333.3215,254,0,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
1501,0.489758,ospf,-,INT,20,0,1040,0,38.794669,254,0,16138.58203,0.0,0,0,25.776736,0.0,29.430768,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
1507,0.385024,tcp,http,FIN,10,8,880,3154,44.15309,62,252,16456.11719,57347.07422,2,2,42.708222,51.275285,2237.938768,87.378547,255,1630882761,369966088,255,0.077607,0.026088,0.051519,88,394,1,1175,2,1,1,1,1,1,0,0,1,1,2,0,DoS,1
1508,0.214041,tcp,http,FIN,10,6,2018,268,70.080033,254,252,67912.22656,8372.227539,2,1,23.782333,41.231199,1130.658389,60.757695,255,789337134,2124291686,255,0.051737,0.006819,0.044918,202,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,DoS,1
1545,3e-06,ip,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,DoS,1
1554,3e-06,ipnip,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,DoS,1
1563,9e-06,mhrp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,3,7,0,DoS,1
1567,1.007653,st2,-,INT,4,0,360,0,2.977215,254,0,2143.594971,0.0,0,0,335.884344,0.0,474.999437,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS,1
1568,9e-06,mhrp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,3,7,0,DoS,1
1579,3e-06,bna,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,DoS,1
1581,0.468903,tcp,http,FIN,10,10,772,1360,40.520107,62,252,11857.46289,20882.7832,2,2,52.100333,46.250891,3437.718339,95.038734,255,3200884587,4192990747,255,0.101184,0.05195,0.049234,77,136,1,226,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
1583,3e-06,bna,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,DoS,1
1592,1.568354,tcp,-,FIN,18,18,1020,3282,22.31639,62,252,4917.257324,15812.75684,6,7,92.248882,86.168297,4477.601793,104.969758,255,2198474823,2205848810,255,0.212781,0.103489,0.109292,57,182,0,0,9,1,1,1,1,1,0,0,0,2,1,0,DoS,1
1594,0.928218,tcp,smtp,FIN,62,26,60938,2020,93.727981,62,252,516740.6875,16746.06641,28,8,15.4703,36.830078,1174.981208,43.666441,255,3486345688,806433057,255,0.051551,0.006771,0.04478,983,78,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
1603,9e-06,i-nlsp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,DoS,1
1604,9e-06,udp,-,INT,2,0,2722,0,111111.1072,254,0,1209777792.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1361,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
1613,1.171427,cbt,-,INT,4,0,360,0,2.560979,254,0,1843.904907,0.0,0,0,390.475656,0.0,552.206063,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1615,7e-06,narp,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,DoS,1
1624,7e-06,swipe,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,DoS,1
1628,7e-06,swipe,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,DoS,1
1630,3e-06,bbn-rcc,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1633,3e-06,bbn-rcc,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1634,0.696376,tcp,ssl,FIN,12,10,1280,2056,30.156121,254,252,13486.9668,21264.37305,3,3,63.306911,74.001555,3271.537283,129.72832,255,124440849,4027783734,255,0.06396,0.029629,0.034331,107,206,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
1643,8e-06,ipv6-no,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS,1
1647,8e-06,ipv6-no,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS,1
1649,0.235617,tcp,http,FIN,10,8,784,1228,72.150992,62,252,23971.10547,36499.91406,2,2,26.089222,31.234857,1400.185886,56.445797,255,3798968528,1078782191,255,0.04958,0.016964,0.032616,78,154,1,205,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
1651,8e-06,ipv6-no,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS,1
1659,3e-06,chaos,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1662,3e-06,chaos,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
1663,8e-06,any,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,DoS,1
